ID,ENGLISH,OCCURENCES,ENGLISH_stem,JAPAN,PORTUGAIS,KOREAN,RUSSIAN,DANOIS,POLONAIS,FRENCH,SPAIN,DEUTSCH,CHINESE,TURC,ARABE,HINDI
1,woke,37,woke,w,acordou,일어난 일,просвечивать,Vågnede,obudził,se réveiller,desvanecido,aufwacht,w,uyandırmak,استيقظ,उठा
1,seagulls,37,seagul,カモメ,gaivotas.,갈매기,чайки,Seagulls.,mewy,mouettes,gaviotas,Möwen,海鸥,martılar,طيور النورس,सीगल्स
1,fluoride,37,fluorid,フルドリド,fluoreto,불화,фторид,Fluoride.,fluorek,fluorure,fluoruro,Fluorid,氟化物,florür,فلوريد,फ्लोराइड
1,placeholder,37,placehold,プレースホルダー,Placeholder.,자리 표시 자,заполнитель,pladsholder.,Placeholder.,espace réservé,marcador de posición,Platzhalter,占位符,Yer tutucu,العنصر النائب,प्लेसहोल्डर
1,propoganda,37,propoganda,プロポガンダ,propoganda.,Propoganda.,пропоганда,propoganda.,Propoganda.,propogande,propoganda,Propoganda.,propoganda.,propoganda,propoganda,प्रोपोगा
1,malice,37,malic,悪意,malícia,악의,злоба,ondskab,złośliwość,malice,malicia,Bosheit,恶意,kötülük,الخبث,द्वेष
1,disciples,37,discipl,弟子たち,discípulos,제자들,ученики,Disciple.,uczniowie.,disciples,discípulos,Jünger,弟子,miras,التلاميذ,चेलों
1,mockery,37,mockeri,嘲笑,zombaria,조롱,издевательство,mockery.,kpina,moquerie,mofa,Spott,嘲弄,alay,سخرية,मज़ाक
1,undermines,37,undermin,損なわれる,prejudica,훼손된 것,подрывает,underminerer,podważać,sape,socava,untergräbt,破坏,baltalar,يقوض,नजरअंदाज
1,vendor,37,vendor,ベンダー,fornecedor,공급 업체,продавец,sælger,sprzedawca,vendeur,vendedor,Anbieter,小贩,SATICI,بائع,विक्रेता
1,safeguard,37,safeguard,救いard.,salvaguarda,보호,охрана,Beskyttning,zabezpieczenie,sauvegarde,salvaguardia,sichern,保障,korumak,حماية,रक्षा
1,enactment,37,enact,制定,promulgação,제정,постановление,enactment.,wydanie,promulgation,promulgación,Erlass,颁布,yürürlükten kaldırma,سن,कानून
1,zoroastrianism,37,zoroastrian,Zoroastrianism.,Zoroastrianismo.,Zoroastrianism.,Зороастризм,zoroastrianisme.,Zoroastrianizm.,Zoroastrisme,zoroastrismo,Zoroastrianismus.,拜火教,Zervasiyanlık,zoroastrianism.,पारसी धर्म
1,condolences,37,condol,お悔やみです,condolências,애도의,соболезнования,kondolence,kondolencje,condoléances,condolencias,Beileid,哀悼,başsağlıklar,تعازي,शोक
1,accustomed,37,accustom,慣れた,acostumado,익숙한,привыкший,vant,przyzwyczajony,habitué,acostumbrado,gewohnt,习惯,alışkın,معتاد,आदी
1,cathode,37,cathod,陰極,cátodo,음극,катод,Cathode.,katoda,cathode,cátodo,Kathode,阴极,katot,كاثود,कैथोड
1,nursery,37,nurseri,保育園,berçário,양식장,питомник,planteskole,żłobek,garderie,guardería,Kindergarten,苗圃,yuva,حضانة,नर्सरी
1,hallo,37,hallo,hall,HALLO.,어이,халто,Hallo.,Cześć,Bonjour,Hola,Hallo,哈洛,hallo,مرحبا,अभिनंदन
1,sau,37,sau,s,sau,Sau.,саума,Sau.,sau,Sau,sau,Sau.,SAU.,sau,ساو,एसएयू
1,ananda,37,ananda,アナンダ,Ananda.,아난다,ананда,ananda.,ananda.,Ananda,ananda,Ananda.,ananda.,Ananda,أناندا,आनंदा
1,banker,37,banker,バンカー,banqueiro,은행가,банкир,bankmand,bankier,banquier,banquero,Banker,银行家,bankacı,مصرفي,बैंकर
1,tractive,37,tractiv,tractive,trativo,촉각,трактика,tractive.,Traktive.,tractif,tractivo,Zug-,托运,akım,tractive.,आकर्षक
1,mainframe,37,mainfram,メインフレーム,mainframe.,메인 프레임,мэйнфрейм,mainframe.,Główna rama,unité centrale,Marco principal,Mainframe,大型机,ana çerçeve,المركزية,मेनफ्रेम
1,sud,37,sud,太い,Sud,수제,сумасшедший,sud.,sud.,Sud,sud,Sud,苏克斯,uydurmak,سود.,सूड
1,wird,37,wird,無線,wird.,멍청이,распутывать,wird.,dziwaczny,éreinter,con antaño,erbrochen,威尔,emekli,مداهر,वर्ड
1,antennas,37,antenna,アンテナ,antenas,안테나,антенны,antenner.,anteny,antennes,antenas,Antennen,天线,antenler,الهوائيات,एंटेना
1,roundabout,37,roundabout,ロータリー,rotunda,원형 교차로,круглосуточный,rundkørsel,rondo,rond point,rotonda,Kreisel,迂回,dönel kavşak,الدوار,राउंडअबाउट
1,olympians,37,olympian,オリンピック人,Olimpianos.,올림픽 과정,Олимпийцы,olympians.,olimpijczycy,Olympiens,olímpicos,Olympier,奥林匹克人,Olimpiyatçılar,أولمبياد,ओलम्पियनों
1,presidente,37,president,大統領,Presidente,사전,президент,Presidente.,Presidente.,président,presidente,Presidentin,总统,prescidente,الرئيس,राष्ट्रपति
1,subheading,37,subhead,sub見,subposição,소제목,подзаголовок,underposition,podtytuł,sous-titre,subtítulo,Unterüberschrift,副标题,alt başlık,العنوان الفرعي,उपशीर्षक
1,kwan,37,kwan,九k,kwan.,콴,kwan.,kwan.,Kwan.,kwan,kwan,kwan.,肯,Kwan,كوان,क्वान
1,warhead,37,warhead,弾頭,ogiva,탄두,боеголовка,Warhead.,głowica bojowa,ogive,cabeza armada,Sprengkopf,弹头,savaş başlığı,رأس حربي,वारहेड
1,fortification,37,fortif,要塞,fortificação,강화,укрепление,befæstning,fortyfikacja,fortification,fortificación,Befestigung,筑城,tahkimat,التحصين,दुर्ग
1,fractal,37,fractal,フラクタル,fractal.,프랙탈,фрактал,fraktal,fraktal,fractal,fractal,fraktal,分形,fraktal,كسورية,भग्न
1,sneeze,37,sneez,くしゃみ,espirrar,재채기,чихать,nyse,kichnięcie,éternuement,estornudar,niesen,喷嚏,hapşırmak,العطس,छींक
1,garibaldi,37,garibaldi,ガリバルディ,Garibaldi.,가리발시,Гарибальди.,Garibaldi.,Garibaldi.,garibaldi,garibaldi,Garibaldi.,加里波第,garibaldi,garibaldi.,गरीबाल्डी
1,baguio,37,baguio,バギオ,baguio.,바보 오,багажник,Baguio.,baguio.,baguie,baguio,Baguio.,碧瑶,bagguio,باجيو,बगुओ
1,prudential,37,prudenti,pr,prudencial,푸르덴셜,пруденциальный,Prudential,ostrożność,prudentiel,prudencial,aufsichtsrechtlich,谨,ihtiyatlı,prudential.,प्रूडेंशियल
1,spire,37,spire,尖塔,pináculo,첨탑,шпиль,Spir,iglica,flèche,aguja,Turm,尖塔,serseri,سباير,शिखर
1,handedly,37,handedli,納期,Canos,핸드롤로,в порядке,Hurting,emocjonować,de côté,a medida,gänzlich,手动,elle,بمفرده,दम
1,eastbound,37,eastbound,eastb,Eastbound,동쪽 해드,восток,Eastbound.,Eastbound.,en direction est,hacia el este,Eastbound.,东行,doğuda,شرقا,पूर्वाभिमुख
1,aspen,37,aspen,アスペン,aspen,아스펜,осина,Aspen.,osika,tremble,álamo temblón,Espe,阿斯彭,titrek kavak,aspen,ऐस्पन
1,tusk,37,tusk,牙,presa,엄니,туск,stødtand,kieł,tangade,colmillo,Stoßzahn,托斯,tusk,ناب,दांत
1,wooster,37,wooster,wooster.,wooster.,우스터,воостер,Wooster.,wooster.,wooster,wooster,Wooster,w,fooster,ووستر,वूस्टर
1,nautilus,37,nautilu,ノワチル,Nautilus,노틸러스,наутилус,nautilus.,łodzik,nautile,nautilo,Nautilus,鹦鹉螺,nautilus,نوتيلوس,नॉटिलस
1,coptic,37,coptic,コプティック,cóptico,콥트 말,Coptic,coptic.,koptyjski,copte,copto,koptisch,CPOTIC.,kıpır,القبطون,कॉप्टिक
1,erg,37,erg,er,erg.,에르그,эрг,erg.,erg,erg,ergio,Erg,尔格,erg,erg.,एर्ग
1,sodomy,37,sodomi,ソドミー,sodomia,남색,содомии,sodomy.,sodomia,sodomie,sodomía,Sodomie,鸡奸,sodomi,اللواط,लौंडेबाज़ी
1,cay,37,cay,ケイ,cay.,암초,кай.,cay.,rafa koralowa,banc de sable,isla pequeña,Cay.,Cay,cay,كاي,रेती
1,martyr,37,martyr,殉教者,mártir,순교자,мученик,martyr,męczennik,martyr,mártir,Märtyrer,烈士,şehit,شهيد,शहीद
1,trigonometric,37,trigonometr,三角の,trigonométrico,삼각법,тригонометрический,trigonometric.,trygonometryczny,trigonométrique,trigonométrico,trigonometrisch,三角议程,trigonometrik,حساب المثاثات,त्रिकोणमितीय
1,barangay,37,barangay,バランガイ,Barangay.,바구니,Барангай,barangay,barangay.,barangay,barangay,Barangay.,巴兰那,BARANGAY,بارانجاي,बरंगय
1,melanoma,37,melanoma,メラノーマ,melanoma,흑색 종,меланома,melanom,czerniak,mélanome,melanoma,Melanom,黑色瘤,melanom,سرطان الجلد,मेलेनोमा
1,goblet,37,goblet,ゴブレット,cálice,고블릿,кубок,pokal,czara,gobelet,copa,Kelch,高脚杯,goblet,كأس,कटोरा
1,disinformation,37,disinform,ish.nets.,desinformação,그릇된 정보,дезинформация,disinformation.,dezinformacja,désinformation,desinformación,Desinformation,伪造,dezenfekte etme,تضليل,दुष्प्रचार
1,centurion,37,centurion,センチュリオン,centurião,수산,Centurion,Centurion.,Centurion.,centurion,centurión,Zenturio,百长子,yüzyıl,سنتوريون,सूबेदार
1,brant,37,brant,ブラント,brant,흑기러기,казарка,Brant.,bront.,frontal,brant,brantf,br,brant,برند,ब्रैंट
1,evangelist,37,evangelist,エバンジェリスト,evangelista,복음 전도자,евангелист,evangelist.,ewangelista,évangéliste,evangelista,Evangelist,福音师,evannelist,مبشر,इंजीलवादी
1,horny,37,horni,淫乱,com tesão,호색한,роговой,Horny.,seksualnie podniecony,corné,córneo,geil,角质,azgın,أقرن,सींग का बना हुआ
1,nitrous,37,nitrou,亜硝酸,nitroso,아질산염,азота,nitrous.,azotawy,nitreux,nitroso,literös,硝基,azotlu,النيتروز,नाइट्रोजनवाला
1,hemorrhoid,37,hemorrhoid,痔核,hemorróida,치질,геморрой,hæmorider,hemoroidy,hémorroïde,hemorroides,Hämorrhoiden,痔,basur,البواسير,बवासीर
1,garlic,37,garlic,ニンニク,alho,마늘,чеснок,hvidløg,czosnek,Ail,ajo,Knoblauch,大蒜,Sarımsak,ثوم,लहसुन
1,bitterly,37,bitterli,怨み,amargamente,몹시,горько,bitterly.,gorzko,amèrement,amargamente,bitterlich,痛苦地,acımasızca,بمرارة,कटु
1,kath,37,kath,k,kath.,칸막이,кат,Kath.,Kath.,kath,kath,Kath,凯瑟,kath,كاث,काथ
1,cima,37,cima,シマ,cima.,Cima.,CIMA,CIMA.,Cima.,cima,cima,Cima,CIMA.,cima,CIMA.,सीआईएमए
1,dhoni,37,dhoni,ドニー,dhoni.,Dhoni.,Dhoni.,Dhoni.,dhoni.,dhoni,dhoni,dhoni.,Dhoni.,dhoni,دوني,धोनी
1,paratrooper,37,paratroop,パラトロピー機,pára-quedista,낙하산,десант,faldskærmssoldat,spadochroniarz,parachutiste,paracaidista,Fallschirmjäger,伞兵,paraşütçü,مظلي,पैराट्रूपर
1,zippy,37,zippi,ジッピー,zippy.,기운찬,Zippy.,zippy.,pełen werwy,zippy,enérgico,flink,Zippy.,zippalı,رشيق,व्यवसायिक
1,clio,37,clio,唯一の,clio.,클리오,клиос,Clio.,clio.,clio,clio,Clio.,CLIO.,clio,كليو,क्लियो
1,debussy,37,debussi,デムッシー,debussy.,쇠약 해지는 것,дебюсси,Debussy.,debussy,debussy,debusto,Debussy.,德彪西,debusussy,Devussy.,डेबुसे
1,uninvolved,37,uninvolv,un un,não envolvido,uninolved.,бесспонден,uninvolved.,niepozłowujący,non info,no involucrado,unbeteiligt,未经讨论,davetsiz,uninvold.,असंबद्ध
1,frankfort,37,frankfort,フランクフォート,Frankfort,프랭크 포트,Франкфорт,Frankfort.,Frankfort.,francfort,FRANKFORT,Frankfurt.,法兰克福,fransa,فرانكفورت,फ़्रैंकफ़र्ट
1,swank,37,swank,スワンクに,swank,화사한,уважать,swank.,pozować,esbroufe,presumir,Sumpf,sw,gösteriş,سوانك,डींग
1,dessert,37,dessert,デザート,sobremesa,디저트,Десерт,dessert,deser,le dessert,postre,Nachtisch,点心,tatlı,حلوى,मिठाई
1,dinar,37,dinar,ディナール,dinar,디나르,динар,dinar.,dynar,dinar,dinar,Dinar,第纳尔,dinar,دينار,दीनार
1,glycerol,37,glycerol,グリセロール,glicerol.,글리세린,глицерин,glycerol.,glicerol,glycérol,glicerol,Glycerin,甘油,gliserol,glycer.,ग्लिसरॉल
1,lysosome,37,lysosom,リサソーム,lisossoma,리소좀,лизосома,lysosom,lizosom.,lysosome,lisoso,Lysosome,粘液组,lizosome,الايسوسوم,लिसोसोम
1,exclamation,37,exclam,amation excl,exclamação,감탄,восклицание,udråb,okrzyk,exclamation,exclamación,Ausruf,感叹,ünlem,تعجب,विस्मयादिबोधक
1,wiz,37,wiz,w w,wiz.,멍청이,виза,wiz.,czarodziej,as,fenómeno,Wiz.,w,samimi,ويز,जानकार
1,blackwater,37,blackwat,黒い水,água Preta,블랙 워터,черная вода,sort vand,czarna Woda,eau noire,agua Negra,schwarzes Wasser,黑色的水,Siyah su,ماء أسود,काला पानी
1,corrie,37,corri,コリエ,Corrie.,수리,корри,Corrie.,corrie.,corrie,corrie,Korrie.,corr,corrie,كوري,कोरी
1,apa,37,apa,アパピー,APA.,APA.,APA,APA.,apa.,apa,apaca,Apa,APA,apa,أبا,ए पी ए
1,lagrangian,37,lagrangian,ラグランジュ,Lagrangian.,라그랑 강,лагранжиана,Lagrangian.,Lagrangian.,lagrangien,lagrangiano,Lagrangian.,拉格朗日,Lagrangian,lagrangian.,लाग्रंगियन
1,brabant,37,brabant,ちゃんちゃん,brabant,브라지 팬츠,шарнир,Brabant.,Brabant,brabant,bribante,Brabant,布拉约,brabant,برابنت,ब्राबांट
1,gallup,37,gallup,gall gall,Gallup,갤럽,галлуп,Gallup.,galup,galuptre,Gallup,Gallup,gall,gallik,غالوب,गैलप
1,symphonic,37,symphon,シンフォニック,sinfônico,교향곡,симфонический,symfonic.,symfoniczny,symphonique,sinfónico,symphonisch,交响曲,senfonik,سيمفوني,सिंफ़नी
1,sag,37,sag,s,sagrão,처짐,пропасть,sag.,zwis,affaissement,hundimiento,durchhängen,s,sarkmak,تبلد,एसएजी
1,guardsmen,37,guardsmen,警備員,guardas,경비원들,гвардейцы,Guardsmen.,strażnicy.,gardes-gardes,guardias,Gardisten,守护者,muhafızlar,garesmen.,गार्डों
1,crossfire,37,crossfir,クロスファイア,fogo cruzado,십자 포화,Crossfire.,crossfire.,ogień krzyżowy,feux croisés,fuego cruzado,Kreuzfeuer,交火,crossfire,crossfire,गोलीबारी
1,mitzvah,37,mitzvah,ミッツバ,mitzvah.,미스 베다,мицва,mitzvah.,Mitzvah.,mitzvah,mitzvah,mitzvah.,Mitzvah.,mitzvah,ميتزفه,मिट्ज्वा
1,widen,37,widen,wid,ampliar,넓히다,расширяться,udvide,poszerzać,élargir,ensanchar,erweitern,扩大,genişletmek,وسع,चौड़ा
1,patten,37,patten,パッテン,patten,Patten.,патт,Patten.,Patten.,patten,zueco,Patten,彭定滕,takunya,باتن,खड़ाऊँ
1,lymphoma,37,lymphoma,リンパ腫,linfoma.,림프종,лимфома,lymfom,chłoniak,lymphome,linfoma,Lymphom,淋巴瘤,lenfoma,ليمفوما,लिंफोमा
1,alco,37,alco,アルコー,Alco.,Alco.,alco.,ALCO.,Alco.,alco,alco,ALCO.,alco.,alco,ALCO.,एल्को
1,striptease,37,stripteas,ストリップ,striptease,스트립 쇼,стриптиз,striptease.,striptease,strip-tease,estriptís,Striptease,脱衣舞,striptiz,التعري,स्ट्रिपटीज़
1,adriatic,37,adriat,アドリアティック,adriático,아드리아의,Адриатики,Adriaterhavet.,adriatycki,adriatique,adriático,adriatisch,亚得里亚特,Adriyatik,adriatic.,एड्रियाटिक
1,airdate,37,airdat,気密,AirDate.,항공기,Дата выхода в эфир,AIRDATE.,airatralny,aérien,fecha del aire,Luftdatum,驾驶,hava tarihi,تاريخ العرض,प्रसार होने की तिथि
1,sho,37,sho,翔,sho.,쇼,союз,sho.,sho.,piquer,sho,Sho.,sh,sho,شو,शू
1,catalytic,37,catalyt,触媒,Catalisador,촉매,каталитики,katalytisk,katalityczny,catalytique,catalítico,katalytisch,催化,katalitik,المحفز,उत्प्रेरक
1,despair,37,despair,絶望,desespero,절망,отчаяние,fortvivlelse,rozpacz,désespoir,desesperación,verzweifeln,绝望,çaresizlik,اليأس,निराशा
1,bakersfield,37,bakersfield,ベーカーズフィールド,Bakersfield,베이커스 필드,Bakersfield.,Bakersfield.,bakersfield.,Bakersfield,takersfield,Bakersfield.,Bakersfield.,bakersfield,بيكرسفيلد,बेकर्सफील्ड
1,chitty,37,chitti,千歳,CHITTY.,치틀,церковный,chitty.,chitty.,chiot,chitrafiar,Kittchen,芽,chitty,chitty,चित्ती
1,desecration,37,desecr,冒涜,profanação,신성 모독,осквернение,desecration.,profanacja,profanation,profanación,Entweihung,亵渎,hürmetsizlik,تدنيس,अपमान
1,lancet,37,lancet,ランセット,lanceta,랜싯,ланцет,lancet.,lancet,lancette,lanceta,Lanzette,兰蔻,lanet,لانسيت,चाकू
1,antitank,37,antitank,抗タンク,anti-tanque,antitank.,антитанцкий,antitank.,przeciwpancerny,antichar,antitanque,Panzerabwehr,antitrank.,anti tank,مضاد للدبابات,टैंक रोधक
1,constance,37,constanc,const const,Constance,일정한,констанс,Constance.,Constance.,constance,constancia,Konstanz,康斯坦斯,konstanz,كونستانس,स्थिरता
1,banshee,37,banshe,バンシー,alma penada,반시,бенши,Banshee.,banshee.,banshee,banshee,Banshee,班舍,Banshee,banshee.,Banshee
1,upheaval,37,upheav,激動,upheaval.,대변동,потрясение,omvæltning,przewrót,bouleversement,convulsión,Umbruch,动荡,çirkin,uphiengal.,उथल-पुथल
1,marianne,37,mariann,マリアンヌ,Marianne.,마리안 사람,Марианна,Marianne.,Marianne.,Marianne,marianne,Marianne,Marianne.,marianne,ماريان,मैरियन
1,bongo,37,bongo,ボングー,Bongo,봉고,бонго,bongo.,bongo.,bango,bongo,Bongo,邦戈,Bongo,بونغو,बोंगो
1,blueline,37,bluelin,ブルーライナ,linha Azul,블루 라인,Синяя линия,blueline.,niebieska Linia,Ligne bleue,línea azul,blaue Linie,布卢宁,Mavi çizgi,خط أزرق,नीली रेखा
1,interlaced,37,interlac,インターレース,entrelaçado,interlaced.,взаимодействовать,interlaced.,przeplatający się,entrelacé,entrelazado,verschachtelt,隔行扫描,araya girmiş,interlaced.,interlaced
1,artefact,37,artefact,アーチファクト,artefato,인공물,артефакт,artefakt.,artefakt,artefact,artefacto,Artefakt,人工制品,eser,artfact.,शिल्पकृति
1,whereabouts,37,whereabout,所在,paradeiro,소재,местонахождение,opholdssted,miejsce pobytu,où,paradero,Aufenthaltsort,下落,nerede,مكان وجود,ठिकाने
1,geisha,37,geisha,芸者,gueixa,게이 샤,Гейша,Geisha.,gejsza,geisha,geisha,Geisha.,艺妓,geyşa,جيشا,गीशा
1,lansdowne,37,lansdown,Lansdowne,Lansdowne.,Lansdowne.,lansdowne,lansdowne.,Lansdowne.,lansdowne,lansdowne,Lansdowne.,Lansdowne.,Lansdowne,lansdowne.,लांसडाउन
1,rosary,37,rosari,ロザリオ,rosário,묵주,розарий,rosary.,różaniec,chapelet,rosario,Rosenkranz,念珠,tespih,مسبحة,माला
1,xxii,37,xxii,xxii,xxii.,xxii.,XXII,xxii.,xxii.,xxii,xxii,xxii.,XXII.,xxii,XXII.,XXII
1,motorised,37,motoris,電動,motorizado,전동,моторизованный,motoriseret.,Zmotoryzowany,motorisé,motorizado,motorisiert,机动,Motorlu,بمحركات,मोटरयुक्त
1,lawless,37,lawless,無法者,sem lei,무자비한,беззаконный,lovløs,bezprawny,sans foi ni loi,ilegal,gesetzlos,律,kanunsuz,بلا قانون,न्यायविस्र्द्ध
1,plight,37,plight,苦境,situação,상태,планировать,situation,sytuacja,situation critique,situación,Notlage,困境,vâât,مأزق,वचन
1,soaked,37,soak,浸した,encharcado,흠뻑 젖어 라,пропитанный,gennemblødt,namoczony,trempé,mojado,getränkt,浸泡,batırılmış,غارق,भिगो
1,gatling,37,gatl,g g,Gatling.,낄낄 웃는 것,потрясающий,gatling.,gatling.,gatling,gatería,Gatling,格子,mitralyöz,جاتلينج,गेटलिंग
1,vacuole,37,vacuol,互いに,vacúolo,공포,вакуол,Vacuole.,Vacuole.,vacuole,vacuola,Vakuole,灰色,vakum,فجوة عصارية,रिक्तिका
1,amt,37,amt,am,amt.,amt.,amt.,amt.,amt.,amt,amt,Amt,amt.,amt,في,एएमटी
1,inaccessible,37,inaccess,inアクセスできません,inacessível,접근 할 수없는 것,недоступный,utilgængelig,niedostępny,inaccessible,inaccesible,nicht zugänglich,难以进入,erişilemez,لا يمكن الوصول إليها,पर पहुंच-योग्य
1,northwesterly,37,northwesterli,北西,noroeste,북서히,северо-западный,Northwesterly.,północno-zachodni.,nord-ouest,hacia el noroeste,nordwestlich.,西北,kuzeybüstence,شمال غرب,नॉर्थवेस्टर
1,undrafted,37,undraft,drdr,despedida,탈출하지 못한 것,развязанный,undrafted.,Niepludnia,intraduisé,sin provecho,rückgängig gemacht,不起作用,soyunmamış,undraft.,undrafted
1,beldam,37,beldam,ベルダム,Beldam.,노파,Beldam.,Beldam.,starucha,vieille sorcière,bruja,Beldam,Beldam.,beldam,بيلدام,बेलदम
1,rabat,37,rabat,r,rabat.,라바트,раб,Rabat.,Rabat.,Rabat,Rabat,Rabat,拉巴特,rabot,الرباط,रबात
1,goalless,37,goalless,go go,goalless.,가금류,добыча,goalless.,zabójca,goalless,saludo,tobellos,苍鹭,hile,goaless.,गोल
1,muffed,37,muf,マフした,muffed.,머플,добраться,muffed.,mulen,mangé,molestado,gedämpft,惨,muzlu,مشط,म्यूफेड
1,apogee,37,apoge,アポジー,apogeu,최고점,apogee,apogee.,apogeum,apogée,apogeo,Höhepunkt,apogee.,apogee,أوج,पराकाष्ठा
1,wayland,37,wayland,道路,Wayland.,웨일랜드,василь,WAYLAND.,Wayland.,wayland,Wayland,Wayland,漕,yol alanı,Wayland.,वेलैंड
1,uncontrolled,38,uncontrol,無制限,descontrolado,억제 되지 않은,неконтролируемый,ukontrolleret,niekontrolowany,incontrôlé,sin control,unkontrolliert,不受控制的,kontrolsüz,غير منضبط,अनियंत्रित
1,epinephrine,38,epinephrin,エピネフリン,epinefrina,에피네프린,эпинефрин,epinephrine.,epinefryna,épinéphrine,epinefrina,Epinephrin.,肾上腺素,epinefrin,epinephrine.,एपिनेफ्रीन
1,chem,38,chem,chem,Chem,씨,химический,Chem.,Chem.,chim,químico,Chem,Chem.,kimya,الكيمياء,केम
1,leaking,38,leak,漏え,vazando,누출,Утечка,lækker,wyciekający,fuite,fugas,Lecking,泄漏,sızıntı,تسرب,लीक
1,lumen,38,lumen,l l,lúmen,루멘,люмень,lumen.,lumen,lumen,lumen,Lumen,流明,lümen,لومين,लुमेन
1,proviso,38,proviso,但しだ,cláusula,단서,проспект,PROVISO.,klauzula,condition,condición,Vorbehalt,秘书,proviso,بروفيسو,नियम
1,hyphen,38,hyphen,ハイフン,hífen,하이픈,дефис,bindestreg,łącznik,trait d'union,guión,Bindestrich,hy,tire,الواصلة,हैफ़ेन
1,talker,38,talker,話者,falador,연설자,оговорщик,Talkker.,gaduła,parleur,hablador,Sprecher,谈话者,konuşmacı,المتكلم,बातूनी आदमी
1,dope,38,dope,ドープ,droga,마약,наркотик,DOPE.,narkotyk,drogue,droga,Dope,涂料,uyarıcı vermek,منشط,नशीली दवा
1,misinterpreted,38,misinterpret,誤解された,mal interpretado,오해했다,неверно истолковывать,fejlfortolket,źle zinterpretowany,mal interprété,malinterpretado,fehlinterpretiert,误解,yanlış yorumlanmış,سوء تفسير,misinterpreted
1,unrealistic,38,unrealist,非現実的です,irrealista,비현실적인 것,нереальный,urealistisk.,nierealistyczny,irréaliste,poco realista,unrealistisch,不切实际,gerçekçi olmayan,غير واقعية,अवास्तविक
1,rethink,38,rethink,r r,repensar,재고,рецинка,Rethink.,Rethink.,repenser,repensar,überdenken,重新思考,yeniden düşünmek,إعادة التفكير,पुनर्विचार
1,electrophoresis,38,electrophoresi,電気泳動,eletroforese,전기 영동,электрофорез,Elektroforese,elektroforeza,électrophorèse,electroforesis,Elektrophorese.,电泳,elektroforez,الكهربائي,वैद्युतकणसंचलन
1,char,38,char,char,Caracteres,숯,карьера,char.,zwęglać,carboniser,carbonizarse,verkohlen,char,char,شار,चार
1,rearrangement,38,rearrang,並べ替え,rearranjo,재정렬,перестройка,Omlægning,Przełączanie,réarrangement,reordenamiento,Umlagerung,重新排列,yeniden düzenleme,إعادة ترتيب,विपर्यय
1,conspicuous,38,conspicu,議論,conspícuo,확실히 보이는,залитый,iøjnefaldende,rzucający się w oczy,visible,conspicuo,auffällig,显着,göze çarpan,بوضوح,विशिष्ट
1,scarcely,38,scarc,或いは,dificilmente,거의 없어,едва,næppe,ledwie,à peine,apenas,kaum,顷,hemen hemen,نادرا,शायद ही
1,consul,38,consul,領事,cônsul,영사,консул,konsul,konsul,consul,cónsul,Konsul,领事,consul,القنصل,कौंसल
1,envisioned,38,envis,想定された,imaginado,상상했다,предусматривал,forudset,przewidywany,envisagé,previsto,vorgestellt,设想,öngörülen,تصور,अनुरूप
1,rabbits,38,rabbit,ウサギ,coelhos,토끼들,кролики,kaniner.,króliki,lapins,conejos,Kaninchen,兔子,tavşan,الأرانب,खरगोश
1,dehydratase,38,dehydratas,デヒドラゼ,Dehydratase.,탈수 효소,дегидратаза,Dehydratase.,dehydrataza.,déshydratase,deshidratasa,Dehydratase,脱水酶,dehidrataz,dehydratase.,निर्जलीकरण
1,peg,38,peg,ペグ,pega,못,привязывать,PEG.,kołek,cheville,clavija,Anbindung,钉子,peg,رابط,खूंटी
1,undefined,38,undefin,未定義,Indefinido,한정되지 않은,неопределенный,undefined.,nieokreślony,indéfini,indefinido,nicht definiert,不明确的,Tanımsız,غير معرف,अपरिभाषित
1,guise,38,guis,gu,disfarce,외관,обдумывать,guise,przebranie,apparence,guisa,gezüchtet,幌子,küfür,غزل,भेष
1,hen,38,hen,h,galinha,암탉,курица,høne,kura,poule,gallina,Henne,母鸡,tavuk,دجاجة,मुर्गी
1,uncontroversial,38,uncontroversi,扱いにならない,incontroverso,통제하지 않는,неутера,UNCONTRESSIRIAL.,nieskrępowany,non controversé,incontrovertido,unbestreitbar,无争议,tartışmalı,غير محدود,अविवादास्पद
1,shahi,38,shahi,太平洋,shahi.,샤하이,Шахи,shahi.,Shahi.,shahi,shahi,shahi.,沙海,shahi,شاهي,शाही
1,picnic,38,picnic,ピクニック,piquenique,피크닉,пикник,picnic.,piknik,pique-nique,picnic,Picknick,野餐,piknik,النزهة,पिकनिक
1,squire,38,squir,うまく,escudeiro,향사,сквир,væbner,dziedzic,écuyer,escudero,Knappe,乡绅,karmakarışık,سكوير,जमीदार
1,courtyard,38,courtyard,中庭,pátio,안마당,двор,gårdsplads,dziedziniec,Cour,patio,Hof,庭院,avlu,فناء,आंगन
1,unjust,38,unjust,不当に,injusto,unjust.,несправедливо,uretfærdig,niesprawiedliwy,injuste,injusto,ungerecht,不公正,haksız yere,غير عادي,अन्यायपूर्ण
1,rad,38,rad,rad.,rad.,rad.,рад,Rad.,rad.,radin,rad,rad,拉迪,rad,راد,रेड
1,submerged,38,submerg,沈下して,submerso,잠수함,погруженный,nedsænket,zanurzony,submergé,sumergido,untergetaucht,湮,batırılmış,المغمورة,जलमग्न
